Filename,Touches
gpslogger/src/main/java/com/mendhak/gpslogger/common/network/CertificateValidationWorkflow.java,9
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/gpx/Gpx10AnnotateHandlerTest.java,9
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/customurl/CustomUrlRequestTest.kt,9
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/wear/AndroidWearLogger.java,9
gpslogger/src/main/java/com/mendhak/gpslogger/common/IntentConstants.java,9
gpslogger/src/main/java/com/mendhak/gpslogger/common/FileDialog/FolderSelectorDialog.java,9
gpslogger/src/main/java/com/mendhak/gpslogger/senders/owncloud/OwnCloudHelper.java,9
GPSLogger/src/com/mendhak/gpslogger/loggers/customurl/HttpUrlLogger.java,9
GPSLogger/src/com/mendhak/gpslogger/senders/osm/OSMAuthorizationActivity.java,9
GPSLogger/src/com/mendhak/gpslogger/AutoEmailActivity.java,9
GPSLogger/src/com/mendhak/gpslogger/helpers/FileLoggingHelper.java,9
GPSLogger/src/com/mendhak/gpslogger/helpers/SeeMyMapHelper.java,9
gpslogger/src/main/java/com/mendhak/gpslogger/common/BundleConstants.java,8
gpslogger/src/main/java/com/mendhak/gpslogger/senders/FileSender.java,8
gpslogger/src/test/java/com/mendhak/gpslogger/senders/owncloud/OwnCloudManagerTest.java,8
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/customurl/CustomUrlRequest.java,8
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/customurl/CustomUrlRequestTest.java,8
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/nmea/NmeaSentenceTest.java,8
gpslogger/src/test/java/com/mendhak/gpslogger/senders/email/AutoEmailManagerTest.java,8
gpslogger/src/test/java/com/mendhak/gpslogger/senders/ftp/FtpManagerTest.java,8
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/ProfileEvents.java,8
gpsloggerwear/src/main/java/com/mendhak/gpslogger/MainWearActivity.java,8
gpslogger/src/test/java/com/mendhak/gpslogger/common/UtilitiesTest.java,8
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/Kml22FileLogger.java,8
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/customurl/HttpUrlLogger.java,8
gpslogger/src/main/java/com/mendhak/gpslogger/senders/email/AutoEmailActivity.java,8
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ftp/AutoFtpActivity.java,8
GPSLogger/src/com/mendhak/gpslogger/common/DebugLogger.java,8
GPSLogger/src/com/mendhak/gpslogger/GpsLoggerApplication.java,8
GPSLogger/src/com/mendhak/gpslogger/interfaces/IGpsLoggerServiceClient.java,8
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/gpx/Gpx11WriteHandlerTest.java,7
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/geojson/GeoJSONLoggerTest.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/MyPackageUpgradeReceiver.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/opengts/OpenGtsUdpJob.java,7
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/kml/Kml22AnnotateHandlerTest.java,7
gpslogger/src/test/java/com/mendhak/gpslogger/senders/googledrive/GoogleDriveManagerTest.java,7
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/customurl/CustomUrlJobTest.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/common/RejectionHandler.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/common/slf4j/GpsRollingFileAppender.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/display/GpsBigViewFragment.java,7
css/base.css,7
gpslogger/src/main/java/com/mendhak/gpslogger/senders/googledrive/GoogleDriveSettingsFragment.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/views/component/ExpandableListAdapter.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/customurl/CustomUrlLoggerActivity.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/settings/UploadSettingsActivity.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/senders/opengts/OpenGTSActivity.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/common/FileDialog/FileDialog.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/settings/GeneralSettingsActivity.java,7
GPSLogger/src/com/mendhak/gpslogger/IGpsLoggerServiceClient.java,7
