Filename,Touches
app/ui/src/main/java/com/fsck/k9/ui/K9Drawer.java,26
k9mail/src/main/java/com/fsck/k9/preferences/AccountSettings.java,26
k9mail/src/main/java/com/fsck/k9/message/html/HtmlSanitizer.java,26
k9mail/src/main/java/com/fsck/k9/provider/EmailProvider.java,26
k9mail/src/test/java/com/fsck/k9/crypto/MessageDecryptVerifierTest.java,26
src/com/fsck/k9/helper/ContactsSdk3_4.java,26
src/com/android/email/service/MailService.java,26
app/k9mail/src/main/java/com/fsck/k9/App.kt,25
mail/common/src/main/java/com/fsck/k9/mail/Message.java,25
mail/protocols/smtp/src/main/java/com/fsck/k9/mail/transport/smtp/SmtpTransport.java,25
app/ui/src/main/java/com/fsck/k9/ui/settings/AboutActivity.kt,25
app/ui/src/main/java/com/fsck/k9/ui/settings/KoinModule.kt,25
k9mail/src/main/java/com/fsck/k9/Preferences.java,25
k9mail/src/main/java/com/fsck/k9/activity/ChooseFolder.java,25
k9mail/src/main/java/com/fsck/k9/provider/AttachmentProvider.java,25
k9mail-library/src/test/java/com/fsck/k9/mail/transport/SmtpTransportTest.java,25
k9mail/src/main/java/com/fsck/k9/activity/RecipientPresenter.java,25
src/com/fsck/k9/service/PollService.java,25
src/com/fsck/k9/service/RemoteControlService.java,25
backend/pop3/src/main/java/com/fsck/k9/backend/pop3/Pop3Sync.java,24
backend/webdav/src/main/java/com/fsck/k9/backend/webdav/WebDavSync.java,24
app/core/src/main/java/com/fsck/k9/notification/NotificationHelper.kt,24
app/core/src/main/java/com/fsck/k9/CoreResourceProvider.kt,24
mail/common/src/main/java/com/fsck/k9/mail/internet/MimeMessage.java,24
app/core/src/test/java/com/fsck/k9/TestApp.kt,24
app/ui/legacy/src/main/java/com/fsck/k9/fragment/MessageListFragment.java,24
app/ui/src/main/java/com/fsck/k9/ui/settings/general/GeneralSettingsActivity.kt,24
k9mail/src/main/java/com/fsck/k9/activity/ActivityListener.java,24
k9mail-library/src/test/java/com/fsck/k9/mail/AddressTest.java,24
k9mail/src/main/java/com/fsck/k9/view/K9WebViewClient.java,24
src/com/fsck/k9/preferences/SettingsExporter.java,24
src/com/fsck/k9/mail/store/local/LocalStore.java,24
src/com/fsck/k9/crypto/Apg.java,24
src/com/fsck/k9/helper/DomainNameChecker.java,24
src/com/fsck/k9/service/BootReceiver.java,24
src/com/fsck/k9/FontSizes.java,24
app/k9mail/src/main/java/com/fsck/k9/notification/K9NotificationStrategy.kt,23
app/ui/legacy/src/main/java/com/fsck/k9/activity/setup/AccountSetupBasics.java,23
app/core/src/test/java/com/fsck/k9/mailstore/MessageViewInfoExtractorTest.java,23
app/core/src/main/java/com/fsck/k9/notification/NotificationController.kt,23
app/core/src/test/java/com/fsck/k9/message/MessageBuilderTest.java,23
mail/protocols/webdav/src/test/java/com/fsck/k9/mail/store/webdav/WebDavStoreTest.java,23
app/core/src/main/java/com/fsck/k9/message/MessageBuilder.java,23
app/core/src/main/java/com/fsck/k9/mailstore/FolderRepositoryManager.kt,23
